run_dir,scenario,bench_replica_count,replicas_in_bundle,sut,workload,load_mode,target_rps_per_replica,open_loop,total_achieved_rps_sum,total_successful_rps_sum,total_error_rps_sum,total_completed_rps_sum,total_attempted_rps_sum,total_requests,total_successful_requests,total_failed_requests,aggregate_error_rate,top_error_types,median_replica_p50_ms,median_replica_p95_ms,median_replica_p99_ms,median_replica_p999_ms,proxy_service_cpu_aligned_peak_pct,proxy_service_cpu_legacy_peak_sum_pct,proxy_host_cpu_aligned_peak_pct,postgres_cpu_pct_peak,postgres_cpu_pct_mean,postgres_rss_mb_peak,postgres_rss_mb_mean,bench_cpu_sum_pct,proxy_rss_mb_aligned_peak,total_cpu_pct,total_cpu_mean_pct,total_cpu_p95_pct,total_rss_mb_peak,total_rss_mb_mean,total_rss_mb_p95,comparison_label,comparison_path_resolved,latency_percentiles_source,merged_p50_ms,merged_p95_ms,merged_p99_ms,merged_p999_ms,hdr_unit_divisor
pgbouncer-prod-20260704-230344,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,4,True,15.7999575633012,15.7999575633012,0.008769907100882254,15.808727470402083,15.766059522839836,14443,14435,8,0.0005539015440005539,SQLTransientConnectionException:8,19.823,14237.695,22913.023,34488.319,6.84,12.71,73.18,345.73,133.55175675675676,16971.38,12004.52212837838,0.5258140848370185,56.33,353.095814084837,135.05281064974724,319.638314084837,17027.710000000003,12059.264328618188,15997.7875,pgBouncer G,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260704-230344,summary_json_median,,,,,
pgbouncer-prod-20260705-003700,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,4,True,15.653620440642207,15.653620440642207,0.004329432345666378,15.657949872987874,15.619974914153135,14439,14435,4,0.00027702749497887663,SQLTransientConnectionException:4,11.231,14045.183,22405.119,34783.231,9.77,14.66,72.78999999999999,343.66,133.39698237885463,16828.0,11890.457092511013,0.5009519291468532,56.07,353.9309519291469,134.8557047802071,319.0249519291469,16884.07,11944.969148697504,16007.717999999999,pgBouncer H,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-003700,summary_json_median,,,,,
pgbouncer-prod-20260705-021016,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,4,True,15.90426007353175,15.90426007353175,0.0,15.90426007353175,15.875610185992917,14430,14430,0,0.0,,6.429,9523.199,16412.671000000002,29417.470999999998,6.84,13.68,108.72999999999999,349.7,127.7519093851133,17023.7,11875.262869471413,0.5507011522423361,56.209999999999994,357.0907011522423,129.28310302984812,321.9057011522423,17079.91,11929.875560162103,15961.497,pgBouncer I,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-021016,summary_json_median,,,,,
pgbouncer-prod-20260705-034334,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,4,True,15.928823937873684,15.928823937873684,0.0,15.928823937873684,15.873719123729574,14454,14454,0,0.0,,6.123,9285.631,15765.503,28565.502999999997,6.83,11.72,95.19999999999999,346.38,127.98982456140351,16676.58,11890.56360745614,0.5505761142968836,56.080000000000005,353.76057611429684,129.50737713918863,318.05107611429685,16732.660000000003,11945.080921879799,15912.713999999998,pgBouncer J,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-034334,summary_json_median,,,,,
pgbouncer-prod-20260705-051628,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,8,True,17.92362219138495,17.92362219138495,13.946160309648143,31.869782501033093,30.85217948340418,29754,16734,13020,0.4375882234321436,SQLTransientConnectionException:13020,29392.895,38420.479,44843.007,64569.343,16.58,22.45,76.41999999999999,344.01,187.1233659730722,17443.4,13194.292350061201,0.6006007510515396,56.03,361.19060075105153,188.74470812388648,326.8846007510515,17499.43,13248.763969278283,16703.375999999997,pgBouncer K,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-051628,summary_json_median,,,,,
pgbouncer-prod-20260705-065000,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,8,True,17.83871021398635,17.83871021398635,14.017279486540742,31.855989700527093,30.80677955837353,29785,16679,13106,0.44002014436797043,SQLTransientConnectionException:13106,29499.391,38371.327,44924.926999999996,61292.543000000005,9.77,16.61,107.85000000000001,344.47,188.63847583643124,17272.38,13155.718426270138,0.600676239923569,56.47,354.8406762399236,190.24784488681232,330.4766762399235,17328.850000000002,13210.60184873003,16671.452,pgBouncer L,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-065000,summary_json_median,,,,,
pgbouncer-prod-20260705-082329,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,8,True,19.537589021462285,19.537589021462285,12.406238563104257,31.94382758456654,30.872032399696266,29804,18229,11575,0.3883706884981882,SQLTransientConnectionException:11575,29286.398999999998,37257.215,44711.935,60243.967000000004,13.649999999999999,20.5,144.22,375.63,214.34960396039602,16297.36,12145.763289328936,0.6011271416142249,56.33,389.8811271416142,216.0352646730144,359.61712714161416,16353.69,12200.476402816756,15574.905999999999,pgBouncer M,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-082329,summary_json_median,,,,,
pgbouncer-prod-20260705-095650,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,8,True,20.135039124283065,20.135039124283065,11.75150690331223,31.886546027595294,30.85183274792162,29769,18798,10971,0.36853774060264033,SQLTransientConnectionException:10971,29229.055,37191.679,43171.839,58507.263,13.649999999999999,20.5,162.6,374.57,212.84319337016572,16246.11,12211.78325966851,0.6261899491407106,56.33,388.8461899491407,214.5644750895847,361.1921899491407,16302.44,12266.506817987041,15540.262,pgBouncer N,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-095650,summary_json_median,,,,,
pgbouncer-prod-20260705-113040,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,8,True,19.85774210047827,19.85774210047827,11.989204178265027,31.846946278743296,30.848862184439994,29736,18541,11195,0.3764796879203659,SQLTransientConnectionException:11195,29360.127,37535.743,43384.831000000006,59523.070999999996,12.68,21.5,74.61,375.07,214.4855077262693,16367.97,12153.476655629138,0.6009770673681577,56.28999999999999,388.35097706736815,216.1801465147057,359.85597706736814,16424.26,12208.19818085169,15677.482500000002,pgBouncer O,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-113040,summary_json_median,,,,,
pgbouncer-prod-20260705-130416,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,12,True,19.380553801905727,19.380553801905727,28.466350286454002,47.84690408835973,46.27765458289474,44668,18093,26575,0.594944927017104,SQLTransientConnectionException:26575,29949.951,38567.935,44318.719,60293.119000000006,10.73,17.59,72.50999999999999,376.53,224.55873051224944,16858.52,12507.673051224945,0.7011268405614433,56.279999999999994,387.96112684056146,226.40162101076814,358.9246268405614,16914.8,12562.374120108556,15705.184,pgBouncer P,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-130416,summary_json_median,,,,,
pgbouncer-prod-20260705-143808,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,12,True,19.355994404294712,19.355994404294712,28.428649036123723,47.784643440418435,46.20711598571387,44679,18098,26581,0.5949327424517111,SQLTransientConnectionException:26581,29941.759,38879.231,44482.559,60850.175,12.66,20.5,111.30999999999999,369.54,223.44478953356088,16220.12,12634.004220705348,0.7007509262392335,56.03,382.90075092623925,225.25989137859088,354.34675092623917,16276.150000000001,12688.484036947199,15684.9,pgBouncer Q,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-143808,summary_json_median,,,,,
pgbouncer-prod-20260705-161154,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,12,True,20.569030337124115,20.569030337124115,27.2915917437844,47.86062208090851,46.276404863912354,44682,19202,25480,0.5702520030437312,SQLTransientConnectionException:25480,29933.567000000003,38223.871,44105.727,59686.911,9.760000000000002,18.560000000000002,141.14,377.26,222.44131868131868,16591.86,12663.252681318683,0.7512773923290447,56.239999999999995,387.771277392329,224.3767158128297,358.81077739232904,16648.100000000002,12717.92264575259,15821.386,pgBouncer R,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-161154,summary_json_median,,,,,
pgbouncer-prod-20260705-174614,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,12,True,19.798593461938122,19.798593461938122,28.04870894479632,47.847302406734435,46.265631036731996,44681,18489,26192,0.5861999507620689,SQLTransientConnectionException:26192,29949.951,38305.791,43663.359,61292.543000000005,12.69,20.509999999999998,96.58,377.58,222.66573348264276,16755.98,12640.478645016798,0.7261270292098123,56.28999999999999,390.9961270292098,224.5592183317578,359.19012702920975,16812.27,12695.193390277462,15743.7,pgBouncer S,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-174614,summary_json_median,,,,,
pgbouncer-prod-20260705-192017,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,12,True,18.483970050875833,18.483970050875833,29.397982830615714,47.88195288149155,46.28874457016622,44690,17252,27438,0.6139628552248825,SQLTransientConnectionException:27438,29941.759,38993.919,45957.119,62930.943,11.71,19.54,155.32000000000002,370.84,221.98613895216403,16527.25,12639.179533029614,0.7511018032060115,56.06999999999999,383.30110180320594,223.84184016189823,357.04560180320595,16583.32,12693.701438074124,15661.044999999998,pgBouncer T,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260705-192017,summary_json_median,,,,,
