scenario,workload,technology,per_node_rps,aggregate_rps,repetition_count,metric_name,mean,median,stddev,min,max,ci95_low,ci95_high
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,error_rps,28.32665656835483,28.428649036123723,0.762605866597004,27.2915917437844,29.397982830615714,27.379908121091457,29.273405015618206
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,offered_rps,48.0,48.0,0.0,48.0,48.0,48.0,48.0
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,p95_latency_ms,38594.149399999995,38567.935,339.8643504647124,38223.871,38993.919,38172.219724165654,39016.079075834336
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,p99_latency_ms,44505.4966,44318.719,867.7025797984012,43663.359,45957.119,43428.27426787142,45582.71893212858
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,postgres_backend_connections,18.1,18.0,0.7416198487095662,17.0,19.0,17.179304958197342,19.02069504180266
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,postgres_cpu_pct_avg,223.01934223238715,222.66573348264276,1.009626301410924,221.98613895216403,224.55873051224944,221.76592657556506,224.27275788920923
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,postgres_rss_mib,12616.917626259077,12639.179533029614,62.096659148254304,12507.673051224945,12663.252681318683,12539.826800966594,12694.008451551561
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,proxy_tier_cpu_pct,1.1424383084726761,1.1417636579572448,0.03383586421549433,1.1045994065281899,1.18411973918198,1.1004322692970532,1.184444347648299
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,proxy_tier_rss_mib,54.61749997290802,54.66996443390635,0.10872916884172237,54.47981624184943,54.7147452606635,54.482516521715226,54.75248342410082
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,rps_per_db_connection,1.0804773194342685,1.0701942411858445,0.076517052915945,1.0200291474687224,1.209942961007301,0.985484080842226,1.175470558026311
pgbouncer-prod,W5_HTAP,PgBouncer,12.0,48.0,5,successful_rps,19.5176284112277,19.380553801905727,0.7579168780517254,18.483970050875833,20.569030337124115,18.576701178852545,20.458555643602857
