run_dir,scenario,bench_replica_count,replicas_in_bundle,sut,workload,load_mode,target_rps_per_replica,open_loop,total_achieved_rps_sum,total_successful_rps_sum,total_error_rps_sum,total_completed_rps_sum,total_attempted_rps_sum,total_requests,total_successful_requests,total_failed_requests,aggregate_error_rate,top_error_types,median_replica_p50_ms,median_replica_p95_ms,median_replica_p99_ms,median_replica_p999_ms,proxy_service_cpu_aligned_peak_pct,proxy_service_cpu_legacy_peak_sum_pct,proxy_host_cpu_aligned_peak_pct,postgres_cpu_pct_peak,postgres_cpu_pct_mean,postgres_rss_mb_peak,postgres_rss_mb_mean,bench_cpu_sum_pct,proxy_rss_mb_aligned_peak,total_cpu_pct,total_cpu_mean_pct,total_cpu_p95_pct,total_rss_mb_peak,total_rss_mb_mean,total_rss_mb_p95,comparison_label,comparison_path_resolved,latency_percentiles_source,merged_p50_ms,merged_p95_ms,merged_p99_ms,merged_p999_ms,hdr_unit_divisor
pgbouncer-prod-20260715-022633,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,2,True,21.652827307741763,21.652827307741763,9.73183588239212,31.38466319013389,30.849311344557957,29316,20225,9091,0.31010369763951423,SQLTransientConnectionException:9091,26206.207000000002,46514.175,83853.311,121012.223,19.51,35.160000000000004,75.26,1265.03,689.8270108695652,156106.11,106389.4516847826,0.40028458022828534,58.26,1284.9402845802283,691.4590496332903,1237.2772845802285,156164.37,106445.50311582703,152875.564,pgBouncer F,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-022633,summary_json_median,,,,,
pgbouncer-prod-20260715-040527,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,2,True,20.75693368138471,20.75693368138471,10.66412030475385,31.421053986138553,30.84829382043342,29351,19389,9962,0.3394092194473783,SQLTransientConnectionException:9962,27525.119,46481.407,83984.383,118456.319,16.56,27.34,99.35,1300.67,697.7969892473118,155543.31,106876.16198924731,0.4003190150724694,58.17,1317.6303190150725,699.4040171961018,1242.0563190150724,155601.48,106932.12730913203,153671.703,pgBouncer G,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-040527,summary_json_median,,,,,
pgbouncer-prod-20260715-054422,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,2,True,21.713528954833,21.713528954833,9.70165193689144,31.415180891724432,30.855227983739425,29339,20279,9060,0.3088039810491155,SQLTransientConnectionException:9060,26902.527000000002,46317.566999999995,83951.61499999999,119242.75099999999,16.58,26.34,115.39999999999998,1269.86,689.6493783783784,155688.14,106964.92291891894,0.4003190072408952,58.2,1286.8403190072406,691.2690925469096,1239.3393190072406,155746.34000000003,107020.98898458714,153663.15000000002,pgBouncer H,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-054422,summary_json_median,,,,,
pgbouncer-prod-20260715-072304,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,2,True,20.67908543364435,20.67908543364435,10.704440511522556,31.3835259451669,30.861914862347408,29303,19306,9997,0.34115960823123914,SQLTransientConnectionException:9867; PSQLException:97; SQLException:30,26189.823,46891.007,83984.383,113246.207,17.53,32.21,150.44,1268.08,752.1528409090909,154358.55,93679.68011363636,0.4003299613616917,58.52,1286.0103299613615,753.7397684524905,1229.6518299613615,154417.06999999998,93731.61361968127,149402.265,pgBouncer I,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-072304,summary_json_median,,,,,
pgbouncer-prod-20260715-090148,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,2,True,25.001922512929,25.001922512929,5.968522832384887,30.970445345313887,30.90923874850951,28873,23309,5564,0.19270598829356145,SQLTransientConnectionException:5564,22847.487,39845.887,72024.063,99188.735,19.48,35.13,102.67,1547.99,867.7393095768373,152781.12,106220.25055679287,0.4003331000610501,58.300000000000004,1567.870333100061,869.5749137264946,1500.1838331000608,152839.41999999998,106276.34642761179,149921.80800000002,pgBouncer J,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-090148,summary_json_median,,,,,
pgbouncer-prod-20260715-104040,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,3,True,24.33672775207168,24.33672775207168,23.40625266266575,47.74298041473744,46.219996450579295,44640,22755,21885,0.490255376344086,SQLTransientConnectionException:21885,31531.006999999998,49528.831,79790.079,104529.919,11.719999999999999,18.54,71.44000000000001,1579.77,918.0276169265034,153046.26,108872.60608017816,0.4004223219590507,58.290000000000006,1591.890422321959,919.8004415147514,1495.2384223219592,153104.55000000002,108928.74446544728,150662.49800000002,pgBouncer K,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-104040,summary_json_median,,,,,
pgbouncer-prod-20260715-122016,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,3,True,26.675733037114195,26.675733037114195,20.936738414122456,47.61247145123665,46.21996864466939,44518,24942,19576,0.4397322431376073,SQLTransientConnectionException:19576,29827.071,47185.918999999994,74481.663,104497.151,17.549999999999997,34.14,108.31,1567.37,926.7218735891647,153991.96,109286.10519187359,0.40040979613770605,58.6,1585.3204097961375,928.6163191820692,1501.7069097961376,154050.56,109342.53724152717,150416.39200000002,pgBouncer L,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-122016,summary_json_median,,,,,
pgbouncer-prod-20260715-135936,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,3,True,26.056494316936714,26.056494316936714,21.58166123824685,47.63815555518357,46.219984092383164,44542,24363,20179,0.45303309236226486,SQLTransientConnectionException:20179,30146.559,47300.607,76546.047,104235.007,16.52,34.11,73.38,1563.48,934.7452045454546,152253.09,109253.96093181818,0.4003784851105376,58.379999999999995,1580.4003784851107,936.6026493129859,1504.4093784851107,152311.47,109310.213842481,150127.8645,pgBouncer M,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-135936,summary_json_median,,,,,
pgbouncer-prod-20260715-153918,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,3,True,26.082156024262595,26.082156024262595,21.653312240088407,47.735468264351006,46.22211075561274,44633,24387,20246,0.4536105572110322,SQLTransientConnectionException:20246,29868.031000000003,46710.782999999996,79626.239,103186.431,20.47,33.17,96.69,1588.13,929.6985714285713,152315.14,109566.92176870749,0.40036596555680437,58.44,1609.000365965557,931.5599565024085,1493.540365965557,152373.58000000002,109623.22553825004,149964.92,pgBouncer N,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-153918,summary_json_median,,,,,
pgbouncer-prod-20260715-172013,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,3,True,25.408377667201105,25.408377667201105,22.262945505982625,47.67132317318372,46.2199964505859,44573,23757,20816,0.4670091759585399,SQLTransientConnectionException:20816,30130.175,48168.959,76349.43900000001,104693.75899999999,18.509999999999998,31.22,102.51,1588.28,929.8215717539864,152917.64,109566.42683371299,0.4003784851105376,58.17,1607.1903784851106,931.6634487981747,1500.0373784851108,152975.81000000003,109622.4379115228,150671.926,pgBouncer O,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-172013,summary_json_median,,,,,
pgbouncer-prod-20260715-190015,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,4,True,26.353819064007386,26.353819064007386,37.34625157225891,63.7000706362663,61.62094139825829,59560,24641,34919,0.5862827400940228,SQLTransientConnectionException:34919,31399.934999999998,48037.887,77889.535,105185.279,14.64,24.39,136.99,1558.86,938.2026544622425,153293.09,109681.72389016018,0.4003753816664969,58.290000000000006,1573.9003753816664,940.0186670425313,1503.5343753816665,153351.38,109737.65430347821,150474.828,pgBouncer P,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-190015,summary_json_median,,,,,
pgbouncer-prod-20260715-203940,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,4,True,26.104634623889446,26.104634623889446,37.45856832912432,63.56320295301375,61.62097023136921,59432,24408,35024,0.5893121550679769,SQLTransientConnectionException:35024,31367.167,48316.415,77037.56700000001,105512.959,21.42,32.18,114.53,1577.92,937.4899771167048,152796.82,110793.68064073229,0.450494343340093,58.63,1599.7904943433402,939.3669642967211,1512.50849434334,152855.45,110850.13944302456,150919.53600000002,pgBouncer Q,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-203940,summary_json_median,,,,,
pgbouncer-prod-20260715-221908,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,4,True,25.734577109025057,25.734577109025057,37.95481117639163,63.68938828541668,61.620953755299524,59550,24062,35488,0.595936188077246,SQLTransientConnectionException:35488,31490.047,49987.583,89587.711,105316.351,19.490000000000002,28.29,71.37,1589.49,934.956742596811,152388.23,110401.64968109342,0.40040354145511203,58.18000000000001,1609.380403541455,936.7977603747759,1498.2444035414549,152446.41,110457.64570864795,150562.572,pgBouncer R,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-221908,summary_json_median,,,,,
pgbouncer-prod-20260715-235841,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,4,True,26.462912221903757,26.462912221903757,37.20829012173694,63.671202343640694,61.62201914698946,59533,24743,34790,0.5843817714544874,SQLTransientConnectionException:34790,31637.502999999997,48480.255000000005,79036.41500000001,105119.743,20.42,30.21,86.4,1545.67,932.2963087248321,152677.08,110862.64984340045,0.4003910093646853,58.71000000000001,1566.4903910093649,934.1292083056254,1503.9143910093649,152735.78999999998,110919.16939197188,150065.30899999998,pgBouncer S,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260715-235841,summary_json_median,,,,,
pgbouncer-prod-20260716-013822,pgbouncer-prod,16,16,PGBOUNCER,W5_HTAP,open-loop,4,True,26.481102979302907,26.481102979302907,37.16338287685696,63.644485856159854,61.62097023136921,59508,24760,34748,0.5839214895476238,SQLTransientConnectionException:34748,31408.127,48398.33500000001,80248.831,105054.207,16.560000000000002,22.44,103.78,1575.56,921.4853006681515,152519.39,110547.26592427617,0.40038477661932104,58.42,1592.5203847766193,923.3503558993162,1500.1228847766195,152577.81000000003,110603.53062313981,149954.27200000003,pgBouncer T,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260716-013822,summary_json_median,,,,,
