run_dir,scenario,bench_replica_count,replicas_in_bundle,sut,workload,load_mode,target_rps_per_replica,open_loop,total_achieved_rps_sum,total_successful_rps_sum,total_error_rps_sum,total_completed_rps_sum,total_attempted_rps_sum,total_requests,total_successful_requests,total_failed_requests,aggregate_error_rate,top_error_types,median_replica_p50_ms,median_replica_p95_ms,median_replica_p99_ms,median_replica_p999_ms,proxy_service_cpu_aligned_peak_pct,proxy_service_cpu_legacy_peak_sum_pct,proxy_host_cpu_aligned_peak_pct,postgres_cpu_pct_peak,postgres_cpu_pct_mean,postgres_rss_mb_peak,postgres_rss_mb_mean,bench_cpu_sum_pct,proxy_rss_mb_aligned_peak,total_cpu_pct,total_cpu_mean_pct,total_cpu_p95_pct,total_rss_mb_peak,total_rss_mb_mean,total_rss_mb_p95,comparison_label,comparison_path_resolved,latency_percentiles_source,merged_p50_ms,merged_p95_ms,merged_p99_ms,merged_p999_ms,hdr_unit_divisor
hikari-prod-20260712-023150,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,8,True,12.09938441645371,12.09938441645371,19.737835922989355,31.837220339443064,30.806211188434496,29768,11313,18455,0.6199610319806503,SQLTransientConnectionException:18455,28950.527,97222.655,233832.447,240910.335,,,,280.17,112.11480337078652,42220.54,18205.20584269663,0.6008261641711816,0.0,280.7708261641712,112.7156295349577,229.6908261641712,42220.54,18205.20584269663,41058.15,Hikari K,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-023150,summary_json_median,,,,,
hikari-prod-20260712-040612,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,8,True,12.522914291459092,12.522914291459092,19.28115969309288,31.80407398455197,30.806219425329893,29737,11709,18028,0.6062481084171234,SQLTransientConnectionException:18028,28860.415,97779.711,188219.391,244449.27899999998,,,,262.17,109.74358333333333,42641.19,18106.48675,0.6011272170660498,0.0,262.77112721706607,110.34471055039938,225.97062721706604,42641.19,18106.48675,40736.63900000001,Hikari L,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-040612,summary_json_median,,,,,
hikari-prod-20260712-054017,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,8,True,13.374238661176875,13.374238661176875,18.437304909816646,31.81154357099352,30.806202951539092,29744,12505,17239,0.5795790747713825,SQLTransientConnectionException:17239,28786.686999999998,92143.61499999999,227016.70299999998,242417.663,,,,288.39,107.99986301369862,40886.5,17624.25397260274,0.600676541052029,0.0,288.99067654105204,108.60053955475064,232.17267654105203,40886.5,17624.25397260274,39657.25,Hikari M,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-054017,summary_json_median,,,,,
hikari-prod-20260712-071418,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,8,True,12.277976208322684,12.277976208322684,19.545297977225694,31.823274185548375,30.806170004063212,29755,11480,18275,0.6141824903377584,SQLTransientConnectionException:18275,28852.223,96534.527,233701.375,243204.095,,,,262.33,108.02382920110193,42319.69,17829.972396694215,0.6011272170660499,0.0,262.93112721706603,108.62495641816798,230.073127217066,42319.69,17829.972396694215,40339.857999999986,Hikari N,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-071418,summary_json_median,,,,,
hikari-prod-20260712-084912,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,8,True,15.939996669817265,15.939996669817265,15.882241989970039,31.822238659787303,30.806202951539095,29754,14904,14850,0.49909255898366606,SQLTransientConnectionException:14850,28442.623,76480.511,186908.671,197722.111,,,,327.55,144.71006833712985,41888.07,18183.757084282464,0.701177191928243,0.0,328.25117719192826,145.4112455290581,297.19717719192823,41888.07,18183.757084282464,39495.691999999995,Hikari O,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-084912,summary_json_median,,,,,
hikari-prod-20260712-102315,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,12,True,15.698282289707388,15.698282289707388,32.05538365920134,47.75366594890873,46.20715304997452,44650,14678,29972,0.6712653975363941,SQLTransientConnectionException:29972,29433.855,82608.12700000001,185860.095,197459.967,,,,345.19,164.22338747099766,43093.69,19821.24807424594,0.8007006506256131,0.0,345.9907006506256,165.02408812162327,301.3207006506256,43093.69,19821.24807424594,42953.045,Hikari P,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-102315,summary_json_median,,,,,
hikari-prod-20260712-115754,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,12,True,16.637318061949703,16.637318061949703,31.11743016654235,47.75474822849205,46.20716540477213,44651,15556,29095,0.6516091464916799,SQLTransientConnectionException:29095,29351.934999999998,80510.975,181796.863,195493.887,,,,339.68,165.42653488372093,42001.61,19985.039674418607,0.8010013017524283,0.0,340.4810013017524,166.22753618547335,298.9925013017523,42001.61,19985.039674418607,41538.86099999996,Hikari Q,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-115754,summary_json_median,,,,,
hikari-prod-20260712-133229,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,12,True,16.729287313698343,16.729287313698343,31.022226850691425,47.75151416438976,46.20714069522978,44648,15642,29006,0.649659559218778,SQLTransientConnectionException:29006,29278.207,76644.351,152633.343,197722.111,,,,358.03,163.85888631090486,41311.46,20154.647099767986,0.8011016526796206,0.0,358.8311016526796,164.65998796358448,295.4711016526796,41311.46,20154.647099767986,41182.45,Hikari R,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-133229,summary_json_median,,,,,
hikari-prod-20260712-150639,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,12,True,15.91966691158462,15.91966691158462,31.83505578033106,47.754722691915674,46.20714069520336,44651,14885,29766,0.6666368054466866,SQLTransientConnectionException:29766,29376.511,81231.871,188612.607,198311.935,,,,330.79,163.16011600928076,40625.37,19917.121902552208,0.8011016526796206,0.0,331.59110165267964,163.96121766196038,297.10110165267963,40625.37,19917.121902552208,40408.425,Hikari S,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-150639,summary_json_median,,,,,
hikari-prod-20260712-164109,hikari-prod,4,4,HIKARI_DISCIPLINED,W5_HTAP,open-loop,12,True,16.243728656576902,16.243728656576902,31.479978224761958,47.723706881338856,46.20714069520336,44622,15188,29434,0.6596297790327641,SQLTransientConnectionException:29434,29302.783,80773.119,184942.59100000001,195100.671,,,,354.62,163.51464203233255,41934.91,20039.08702078522,0.7510767909260385,0.0,355.37107679092605,164.2657188232586,301.56107679092605,41934.91,20039.08702078522,40358.88,Hikari T,/home/rogerio/Projects/stressum/results/hikari-prod-20260712-164109,summary_json_median,,,,,
ojp-prod-20260711-115732,ojp-prod,4,4,OJP,W5_HTAP,open-loop,1,True,3.990388463495272,3.990388463495272,0.009990166831529795,4.000378630326803,4.000378630326803,3604,3595,9,0.0024972253052164264,SQLTransientConnectionException:9,6.457000000000001,1598.975,7817.215,11689.983,288.29999999999995,417.3,301.06,296.37,21.972370649106303,9186.02,3615.519426152399,0.7006007510515397,651.58,585.3706007510515,26.51491835615543,171.30660075105155,9837.6,4221.887213976389,6044.812,OJP A,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-115732,summary_json_median,,,,,
ojp-prod-20260711-133027,ojp-prod,4,4,OJP,W5_HTAP,open-loop,1,True,3.990864210709887,3.990864210709887,0.009991716802975037,4.000855927512863,4.000855927512863,3604,3595,9,0.0024972253052164264,SQLTransientConnectionException:9,6.353,1828.351,7239.679,12046.335,312.01,401.70000000000005,324.61,291.86,21.421218809980807,8576.39,3637.115710172745,0.6508513272414383,660.82,604.5208513272414,26.059116550724355,154.60235132724105,9237.21,4253.574263518134,5592.954499999999,OJP B,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-133027,summary_json_median,,,,,
ojp-prod-20260711-150331,ojp-prod,4,4,OJP,W5_HTAP,open-loop,1,True,3.9936739761962756,3.9936739761962756,0.006660227375403543,4.000334203571679,4.000334203571679,3604,3598,6,0.001664816870144284,SQLTransientConnectionException:6,6.521,1729.5349999999999,7299.071,10829.823,223.35,294.44,234.77,254.09,21.743177480916028,8282.12,3659.958702290076,0.700450776014046,645.51,478.14045077601406,26.27482318752754,158.94445077601398,8927.630000000001,4272.438056544753,5916.2435000000005,OJP C,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-150331,summary_json_median,,,,,
ojp-prod-20260711-163624,ojp-prod,4,4,OJP,W5_HTAP,open-loop,1,True,3.994035531491584,3.994035531491584,0.006660578596246545,4.00069611008783,4.00069611008783,3604,3598,6,0.001664816870144284,SQLTransientConnectionException:6,6.8149999999999995,1684.4789999999998,7327.743,12808.190999999999,187.37,452.14,196.11,267.34,21.608026948989416,9067.65,3631.916400384985,0.7008389717784443,642.8100000000001,455.41083897177845,26.200692322214515,161.7858389717781,9710.46,4236.213109245745,5860.124,OJP D,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-163624,summary_json_median,,,,,
ojp-prod-20260711-180917,ojp-prod,4,4,OJP,W5_HTAP,open-loop,1,True,3.9973318159082023,3.9973318159082023,0.003329924555722799,4.000661740463925,4.000661740463925,3604,3601,3,0.000832408435072142,SQLTransientConnectionException:3,6.691,1684.991,7305.215,11415.551,224.20999999999998,286.81,235.96000000000004,299.25,21.157395437262355,8717.48,3632.328574144487,0.7009014526300223,638.98,524.16090145263,25.715529140193222,161.6234014526298,9356.46,4235.465451400804,5951.5755,OJP E,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-180917,summary_json_median,,,,,
ojp-prod-20260711-194324,ojp-prod,4,4,OJP,W5_HTAP,open-loop,4,True,14.522648016732363,14.522648016732363,1.3146733165206728,15.837321333253035,15.781439254617252,14455,13255,1200,0.08301625735039779,SQLTransientConnectionException:1200,6.609,5572.607,17391.615,31481.855000000003,249.23000000000002,354.07000000000005,260.67,315.61,100.3481986143187,10273.16,5220.554249422633,1.3023669649958887,675.8,566.142366964996,107.6670488329031,285.65936696499585,10948.96,5861.793268561389,8845.792,OJP F,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-194324,summary_json_median,,,,,
ojp-prod-20260711-211744,ojp-prod,4,4,OJP,W5_HTAP,open-loop,4,True,14.458601618398442,14.458601618398442,1.436368882460663,15.894970500859106,15.843291400681554,14451,13145,1306,0.09037436855580928,SQLTransientConnectionException:1306,6.401,5560.3189999999995,19881.983,34136.062999999995,335.03,449.28999999999996,341.82,321.3,98.37752027809965,9924.51,5231.101066048667,1.3020786692941528,673.05,657.6320786692941,105.69198047108907,288.5910786692941,10597.56,5871.542277806316,8866.612000000001,OJP G,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-211744,summary_json_median,,,,,
ojp-prod-20260711-225212,ojp-prod,4,4,OJP,W5_HTAP,open-loop,4,True,13.312177124937026,13.312177124937026,2.567431104206398,15.879608229143424,15.835630402484192,14444,12109,2335,0.16165882027139297,SQLTransientConnectionException:2335,6.385,5359.615,17240.063000000002,39501.823000000004,260.62,398.37,269.67,314.94,93.7381901489118,9734.26,5169.170481099656,1.3516771653977462,669.19,576.9116771653978,101.09485834838007,283.73167716539774,10403.45,5804.46951875656,8828.272,OJP H,/home/rogerio/Projects/stressum/results/ojp-prod-20260711-225212,summary_json_median,,,,,
ojp-prod-20260712-002632,ojp-prod,4,4,OJP,W5_HTAP,open-loop,4,True,14.0284131665791,14.0284131665791,1.895901613274045,15.924314779853145,15.870330253260915,14453,12732,1721,0.11907562443783297,SQLTransientConnectionException:1721,6.509,5634.0470000000005,19005.439,30719.999000000003,240.75,471.93999999999994,250.26,309.05,98.81696304849883,9980.3,5175.8588683602775,1.3516771653977462,666.58,551.1516771653978,106.25081777838369,284.4466771653977,10646.88,5810.062287676415,8889.425000000001,OJP I,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-002632,summary_json_median,,,,,
ojp-prod-20260712-020043,ojp-prod,4,4,OJP,W5_HTAP,open-loop,4,True,14.622585944839173,14.622585944839173,1.265435768114838,15.88802171295401,15.83525607756411,14452,13301,1151,0.07964295599225021,SQLTransientConnectionException:1151,6.303,5881.855,16646.143,32333.823,318.39,460.29999999999995,327.94,306.32,97.85427586206897,10318.9,5272.872574712644,1.1523046092184368,666.1800000000001,625.8623046092184,105.02588710607522,287.1258046092184,10985.08,5903.9964121304565,8932.975999999997,OJP J,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-020043,summary_json_median,,,,,
ojp-prod-20260712-033451,ojp-prod,4,4,OJP,W5_HTAP,open-loop,8,True,9.520445514973305,9.520445514973305,22.000497657283972,31.520943172257276,31.180432884392232,29117,8779,20338,0.6984922897276505,SQLTransientConnectionException:20338,11.754999999999999,4497.407,22323.199,168689.663,279.73999999999995,459.54999999999995,289.34000000000003,333.89,55.056165919282506,9666.17,5210.1848878923765,1.1522548359379918,678.61,614.7822548359379,63.28247769472228,226.05975483593795,10344.78,5848.559964997952,8515.991999999998,OJP K,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-033451,summary_json_median,,,,,
ojp-prod-20260712-050916,ojp-prod,4,4,OJP,W5_HTAP,open-loop,8,True,17.76233742286016,17.76233742286016,13.905746842995768,31.66808426585593,31.596875824400424,28869,16192,12677,0.43912154906647266,SQLTransientConnectionException:12677,7.3149999999999995,4902.911,22192.127,34193.407,343.5,479.82,359.15,301.71,124.00632802937575,10992.39,5832.349351285191,1.4008763140334186,676.03,646.6108763140335,132.4527133254451,286.91887631403335,11668.42,6476.971710566628,9345.552,OJP L,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-050916,summary_json_median,,,,,
ojp-prod-20260712-064323,ojp-prod,4,4,OJP,W5_HTAP,open-loop,8,True,15.84326834574413,15.84326834574413,16.3640697705446,32.20733811628873,31.93232446909051,29052,14293,14759,0.5080201018862729,SQLTransientConnectionException:14759,5.213,4962.303,36503.551,119570.43100000001,345.83000000000004,483.81,357.94,306.17,99.01637115839245,9770.66,5941.507848699764,1.4277434457739253,667.77,653.427743445774,107.06907248623617,263.6052434457739,10438.43,6577.68402800181,9264.249999999998,OJP M,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-064323,summary_json_median,,,,,
ojp-prod-20260712-081810,ojp-prod,4,4,OJP,W5_HTAP,open-loop,8,True,19.858262058732336,19.858262058732336,11.973869282248232,31.832131340980563,31.798992570887883,28834,17989,10845,0.37611847124921965,SQLTransientConnectionException:10845,6.025,4919.295,17711.103,31850.495000000003,347.2,498.35999999999996,360.86,370.43,149.91530416221985,10343.07,4357.336552828175,1.4531324061427169,660.61,719.0831324061428,158.75730211458105,347.9826324061428,11003.68,4988.962003008247,8471.056,OJP N,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-081810,summary_json_median,,,,,
ojp-prod-20260712-095229,ojp-prod,4,4,OJP,W5_HTAP,open-loop,8,True,19.209782337727145,19.209782337727145,12.995676081633693,32.20545841936084,31.98880340890966,28999,17297,11702,0.4035311562467671,SQLTransientConnectionException:11702,5.677,4577.279,23920.639000000003,74252.28700000001,271.01,481.48,284.45000000000005,365.6,142.47790648246547,10197.73,5164.340350690754,1.553031653598149,678.0,638.1630316535982,151.37070825100614,340.52303165359814,10875.73,5809.965783237639,8882.380000000001,OJP O,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-095229,summary_json_median,,,,,
ojp-prod-20260712-112636,ojp-prod,4,4,OJP,W5_HTAP,open-loop,12,True,13.864006670473449,13.864006670473449,32.73643854864823,46.60044521912168,46.58103060410428,43222,12859,30363,0.7024894729535884,SQLTransientConnectionException:30363,7.499,1615.871,4503.5509999999995,7684.095,351.71000000000004,483.72999999999996,365.16999999999996,352.05,86.9447684729064,9496.66,5128.857586206896,1.3540123647204558,720.24,705.1140123647206,95.24924968035684,303.72001236472045,10216.9,5811.615936355263,8593.901,OJP P,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-112636,summary_json_median,,,,,
ojp-prod-20260712-130105,ojp-prod,4,4,OJP,W5_HTAP,open-loop,12,True,15.277467508008336,15.277467508008336,31.965202916815144,47.24267042482348,46.888627190256564,43691,14138,29553,0.676409329152457,SQLTransientConnectionException:29553,21.143,3786.751,6453.246999999999,15024.127,327.25,494.53999999999996,337.71999999999997,361.34,81.72824267782428,10602.8,4669.407112970712,1.5544387319537178,746.98,690.1444387319536,93.22158802916334,284.61143873195357,11349.779999999999,5371.957727627922,8107.342500000001,OJP Q,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-130105,summary_json_median,,,,,
ojp-prod-20260712-143534,ojp-prod,4,4,OJP,W5_HTAP,open-loop,12,True,21.999854981041885,21.999854981041885,25.518780245527964,47.518635226569856,47.37058295536724,43339,20064,23275,0.5370451556334941,SQLTransientConnectionException:23275,6.845000000000001,4183.039,21897.215,39862.271,311.39,470.72,322.83,368.72,150.0994010695187,9507.86,5284.235935828877,1.6533456025617297,715.3900000000001,681.7633456025617,159.7293177592967,352.65234560256175,10223.25,5954.063546342616,8859.574499999997,OJP R,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-143534,summary_json_median,,,,,
ojp-prod-20260712-160946,ojp-prod,4,4,OJP,W5_HTAP,open-loop,12,True,14.663074533031256,14.663074533031256,32.96734435548804,47.63041888851929,47.09472732474717,43697,13423,30274,0.6928164404879054,SQLTransientConnectionException:30273,18.843,3684.351,6260.735,11325.439,365.91999999999996,477.89,378.03,344.38,70.02093881856541,10032.84,5382.467985232068,1.6030066173017679,736.23,711.9030066173018,80.72587442995003,255.73150661730176,10769.07,6075.334387598932,8858.5945,OJP S,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-160946,summary_json_median,,,,,
ojp-prod-20260712-174422,ojp-prod,4,4,OJP,W5_HTAP,open-loop,12,True,22.464825152825426,22.464825152825426,25.129152529648614,47.59397768247404,47.52578473763812,43266,20421,22845,0.5280127582859521,SQLTransientConnectionException:22845,7.167,4179.967,21266.430999999997,35127.295,329.78999999999996,475.87,375.69,396.4,162.63422126745436,11357.55,5539.711031149302,1.7032073180969514,729.79,727.8932073180969,172.2707858997,357.67620731809683,12087.34,6230.271900453858,9251.6615,OJP T,/home/rogerio/Projects/stressum/results/ojp-prod-20260712-174422,summary_json_median,,,,,
pgbouncer-prod-20260711-112628,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,1,True,4.001312325316823,4.001312325316823,0.0,4.001312325316823,4.001312325316823,3604,3604,0,0.0,,2.497,1365.503,6592.511,10809.343,3.91,6.84,99.66,263.71,22.832009615384617,15965.36,9847.221490384616,0.40032531280655337,56.25,268.02032531280656,23.723703222344277,162.1533253128065,16021.61,9901.818970794502,13230.6985,pgBouncer A,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260711-112628,summary_json_median,,,,,
pgbouncer-prod-20260711-125925,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,1,True,4.0012779710773385,4.0012779710773385,0.0,4.0012779710773385,4.0012779710773385,3604,3604,0,0.0,,2.597,994.559,6911.999,10231.807,4.88,7.82,75.41,291.93,22.919047160731473,15465.77,8962.139441770933,0.35035042561350804,55.9,297.1603504256135,23.771310682301532,153.7683504256131,15521.67,9016.468029580226,12333.101,pgBouncer B,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260711-125925,summary_json_median,,,,,
pgbouncer-prod-20260711-143229,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,1,True,4.000475138396368,4.000475138396368,0.0,4.000475138396368,4.000475138396368,3604,3604,0,0.0,,2.503,721.4069999999999,6926.335,10612.735,5.87,7.82,86.6,304.6,24.90155619596542,15828.12,9953.533688760806,0.40035032531280657,56.16000000000001,310.8703503253128,25.801803864273396,185.96035032531282,15884.28,10008.068380789791,13364.539999999999,pgBouncer C,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260711-143229,summary_json_median,,,,,
pgbouncer-prod-20260711-160523,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,1,True,4.0009182037991255,4.0009182037991255,0.0,4.0009182037991255,4.0009182037991255,3604,3604,0,0.0,,2.5570000000000004,1095.167,7038.975,11030.527,4.9,7.82,64.94,272.59,23.17338095238095,15339.05,9173.49764761905,0.3504005760397113,56.0,277.84040057603966,24.023093122623557,152.3054005760397,15395.05,9227.938414527262,12632.64,pgBouncer D,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260711-160523,summary_json_median,,,,,
pgbouncer-prod-20260711-173811,pgbouncer-prod,4,4,PGBOUNCER,W5_HTAP,open-loop,1,True,4.001371174571352,4.001371174571352,0.0,4.001371174571352,4.001371174571352,3604,3604,0,0.0,,2.521,1531.391,6955.007,12115.967,4.9,8.8,90.88000000000001,288.81,23.38147198480532,15304.04,9461.287977207978,0.4005006508762141,56.199999999999996,294.1105006508762,24.27744581229395,175.8765006508762,15360.240000000002,9515.859454001227,12604.720000000001,pgBouncer E,/home/rogerio/Projects/stressum/results/pgbouncer-prod-20260711-173811,summary_json_median,,,,,
